date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:09:32	101076/101076	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/jumbotron.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/jumbotron.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:33	4571/4571	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/navbar/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/navbar/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:33	37932/37932	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/navbar-fixed.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/navbar-fixed.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:33	4586/4586	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/navbar-static-top/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/navbar-static-top/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:34	4582/4582	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/navbar-fixed-top/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/navbar-fixed-top/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:34	36580/36580	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/cover.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/cover.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:34	39654/39654	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/navbar-static.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/navbar-static.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:35	3267/3267	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/cover/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/cover/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:36	13596/13596	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/sign-in.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/sign-in.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:36	82270/82270	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/carousel.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/carousel.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:37	122280/122280	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/blog.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/blog.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:37	11491/11491	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/carousel/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/carousel/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:37	105325/105325	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/dashboard.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/dashboard.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:39	9829/9829	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/blog/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/blog/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:39	9652/9652	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/dashboard/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/dashboard/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:39	25002/25002	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/sticky-footer.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/sticky-footer.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:39	79037/79037	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/justified-nav.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/justified-nav.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:40	2337/2337	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/signin/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/signin/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:40	4301/4301	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/justified-nav/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/justified-nav/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:42	2133/2133	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/sticky-footer/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/sticky-footer/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:42	39249/39249	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/sticky-footer-navbar.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/sticky-footer-navbar.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:42	61060/61060	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/non-responsive.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/non-responsive.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:42	112527/112527	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/offcanvas.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/offcanvas.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:43	4305/4305	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/sticky-footer-navbar/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/sticky-footer-navbar/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:43	5841/5841	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/non-responsive/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/non-responsive/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:43	7339/7339	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/offcanvas/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/offcanvas/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:43	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202017%2011:39:46%20GMT	https://getbootstrap.com/docs/3.3/migration	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/migration	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:44	18334/18334	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/3.3/migration/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/migration/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:45	27434/27434	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/browser-bugs/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/browser-bugs/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:45	97163/97163	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/assets/js/vendor/jquery.min.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/assets/js/vendor/jquery.min.js	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:45	474/474	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/components/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/components/index.html	(from https://getbootstrap.com/docs/3.3/css/)
18:09:46	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202017%2011:39:48%20GMT	https://getbootstrap.com/docs/3.3/components	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/components	(from https://getbootstrap.com/docs/3.3/css/)
18:09:48	1167/1167	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202011%2005:04:27%20GMT	https://secure.gravatar.com/avatar/bc4ab438f7a4ce1c406aadc688427f2c.jpg?s=32	C:/My%20Web%20Sites/bootstrap4/secure.gravatar.com/avatar/bc4ab438f7a4ce1c406aadc688427f2cc3b8.jpeg	(from https://getbootstrap.com/docs/3.3/about/)
18:09:48	2758/2758	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Sep%202015%2020:44:00%20GMT	https://secure.gravatar.com/avatar/a98244cbdacaf1c0b55499466002f7a8.jpg?s=32	C:/My%20Web%20Sites/bootstrap4/secure.gravatar.com/avatar/a98244cbdacaf1c0b55499466002f7a8c3b8.png	(from https://getbootstrap.com/docs/3.3/about/)
18:09:48	1419/1419	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Sep%202010%2022:11:48%20GMT	https://secure.gravatar.com/avatar/edec428c425453955f770095a7d26c50.jpg?s=32	C:/My%20Web%20Sites/bootstrap4/secure.gravatar.com/avatar/edec428c425453955f770095a7d26c50c3b8.png	(from https://getbootstrap.com/docs/3.3/about/)
18:09:49	1200/1200	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Nov%202013%2022:30:45%20GMT	https://secure.gravatar.com/avatar/0f7dd3ce58a416be5685ea6194f82b11.jpg?s=32	C:/My%20Web%20Sites/bootstrap4/secure.gravatar.com/avatar/0f7dd3ce58a416be5685ea6194f82b11c3b8.jpeg	(from https://getbootstrap.com/docs/3.3/about/)
18:09:49	1298/1298	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jul%202013%2023:47:40%20GMT	https://secure.gravatar.com/avatar/e37759b1ea0125d4e97b1e00b5eed26f.jpg?s=32	C:/My%20Web%20Sites/bootstrap4/secure.gravatar.com/avatar/e37759b1ea0125d4e97b1e00b5eed26fc3b8.jpeg	(from https://getbootstrap.com/docs/3.3/about/)
18:09:49	779/779	---M--	200	added ('OK')	image/png	date:Sat,%2012%20May%202012%2018:50:44%20GMT	https://secure.gravatar.com/avatar/0d53f5d3d3d28bd470f394d98f7ef48f.jpg?s=32	C:/My%20Web%20Sites/bootstrap4/secure.gravatar.com/avatar/0d53f5d3d3d28bd470f394d98f7ef48fc3b8.png	(from https://getbootstrap.com/docs/3.3/about/)
18:09:49	1280/1280	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Apr%202014%2009:21:04%20GMT	https://secure.gravatar.com/avatar/357f279672db832fc41a5a2f36559fcb.jpg?s=32	C:/My%20Web%20Sites/bootstrap4/secure.gravatar.com/avatar/357f279672db832fc41a5a2f36559fcbc3b8.jpeg	(from https://getbootstrap.com/docs/3.3/about/)
18:09:50	1293/1293	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202011%2019:59:05%20GMT	https://secure.gravatar.com/avatar/24cd55ab1a62ffb113ab8c02f64c9301.jpg?s=32	C:/My%20Web%20Sites/bootstrap4/secure.gravatar.com/avatar/24cd55ab1a62ffb113ab8c02f64c9301c3b8.jpeg	(from https://getbootstrap.com/docs/3.3/about/)
18:09:50	1260/1260	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Apr%202016%2003:28:39%20GMT	https://secure.gravatar.com/avatar/729f685b8e8d7e9feed18c177c82e59b.jpg?s=32	C:/My%20Web%20Sites/bootstrap4/secure.gravatar.com/avatar/729f685b8e8d7e9feed18c177c82e59bc3b8.jpeg	(from https://getbootstrap.com/docs/3.3/about/)
18:09:51	1692586/1692586	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/assets/js/customize.min.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/assets/js/customize.min.js	(from https://getbootstrap.com/docs/3.3/customize/)
18:09:51	1626/1626	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/assets/brand/bootstrap-solid.svg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/assets/brand/bootstrap-solid.svg	(from https://getbootstrap.com/docs/3.3/about/)
18:09:51	1864/1864	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/assets/brand/bootstrap-outline.svg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/assets/brand/bootstrap-outline.svg	(from https://getbootstrap.com/docs/3.3/about/)
18:09:53	1647/1647	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/assets/brand/bootstrap-punchout.svg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/assets/brand/bootstrap-punchout.svg	(from https://getbootstrap.com/docs/3.3/about/)
18:09:54	12799/12799	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/glyphicons-halflings.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/glyphicons-halflings.png	(from https://getbootstrap.com/2.3.2/assets/css/bootstrap.css)
18:10:14	8777/8777	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/glyphicons-halflings-white.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/glyphicons-halflings-white.png	(from https://getbootstrap.com/2.3.2/assets/css/bootstrap.css)
18:10:15	6450/6450	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:24%20GMT	https://getbootstrap.com/2.3.2/assets/img/bs-docs-masthead-pattern.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/bs-docs-masthead-pattern.png	(from https://getbootstrap.com/2.3.2/assets/css/docs.css)
18:10:17	3333/3333	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/examples/starter-template.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/examples/starter-template.html	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:17	494/494	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/getting-started/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/getting-started/index.html	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:18	5825/5825	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/examples/hero.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/examples/hero.html	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:18	36099/36099	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-starter.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-starter.png	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:19	7697/7697	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/examples/fluid.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/examples/fluid.html	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:20	4712/4712	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/examples/marketing-narrow.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/examples/marketing-narrow.html	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:21	209039/209039	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-fluid.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-fluid.png	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:22	6130/6130	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/examples/justified-nav.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/examples/justified-nav.html	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:22	134269/134269	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-marketing.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-marketing.png	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:22	3634/3634	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/examples/signin.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/examples/signin.html	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:24	4174/4174	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/examples/sticky-footer.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/examples/sticky-footer.html	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:24	22037/22037	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-signin.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-signin.png	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:25	30820/30820	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-sticky-footer.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-sticky-footer.png	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:25	117303/117303	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-marketing-narrow.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-marketing-narrow.png	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:25	15638/15638	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/examples/carousel.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/examples/carousel.html	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:26	1008/1008	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/responsive-illustrations.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/responsive-illustrations.png	(from https://getbootstrap.com/2.3.2/scaffolding.html)
18:10:27	136021/136021	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-justified-nav.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-justified-nav.png	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:28	446/446	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/css/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/css/index.html	(from https://getbootstrap.com/2.3.2/scaffolding.html)
18:10:28	474/474	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/javascript/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/javascript/index.html	(from https://getbootstrap.com/2.3.2/javascript.html)
18:10:29	339980/339980	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-carousel.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-carousel.png	(from https://getbootstrap.com/2.3.2/getting-started.html)
18:10:30	81284/81284	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:24%20GMT	https://getbootstrap.com/2.3.2/assets/img/bootstrap-mdo-sfmoma-02.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/bootstrap-mdo-sfmoma-02.jpg	(from https://getbootstrap.com/2.3.2/javascript.html)
18:10:30	125346/125346	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:24%20GMT	https://getbootstrap.com/2.3.2/assets/img/bootstrap-mdo-sfmoma-01.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/bootstrap-mdo-sfmoma-01.jpg	(from https://getbootstrap.com/2.3.2/javascript.html)
18:10:30	49063/49063	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:24%20GMT	https://getbootstrap.com/2.3.2/assets/img/bootstrap-mdo-sfmoma-03.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/bootstrap-mdo-sfmoma-03.jpg	(from https://getbootstrap.com/2.3.2/javascript.html)
18:10:32	12824/12824	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/less-logo-large.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/less-logo-large.png	(from https://getbootstrap.com/2.3.2/extend.html)
18:10:53	9340/9340	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22585337e5-247c%22	https://getbootstrap.com/docs/3.3/favicon.ico	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/favicon.c3.delayed	(from https://getbootstrap.com/docs/3.3/examples/starter-template/)
18:10:53	433/433	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/assets/css/ie10-viewport-bug-workaround.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/assets/css/ie10-viewport-bug-workaround.css	(from https://getbootstrap.com/docs/3.3/examples/starter-template/)
18:10:54	96/96	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/starter-template/starter-template.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/starter-template/starter-template.css	(from https://getbootstrap.com/docs/3.3/examples/starter-template/)
18:10:54	23409/23409	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/dist/css/bootstrap-theme.min.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/dist/css/bootstrap-theme.min.css	(from https://getbootstrap.com/docs/3.3/examples/theme/)
18:10:55	255/255	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/theme/theme.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/theme/theme.css	(from https://getbootstrap.com/docs/3.3/examples/theme/)
18:10:55	362/362	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/grid/grid.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/grid/grid.css	(from https://getbootstrap.com/docs/3.3/examples/grid/)
18:10:56	127/127	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/jumbotron/jumbotron.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/jumbotron/jumbotron.css	(from https://getbootstrap.com/docs/3.3/examples/jumbotron/)
